task_id,skill_id,skill_name_en,skill_name_de,skill_category,relevance,rank,rationale,evidence_keywords,model_name,prompt_version,run_date
BN_0939,SK-COG-013,Evaluating Processes & Systems,Prozesse und Systeme bewerten,cognitive,0.9,1,"The task is fundamentally about evaluating the success (bewerten) of advertising and sales measures, which directly involves assessing processes and their effectiveness.",bewerten|Erfolg,gpt-4.1-mini,final_v4,2026-03-07
BN_0939,SK-COG-006,Data Analysis & Interpretation,Datenanalyse und -auswertung,cognitive,0.85,2,"Evaluating success requires analyzing and interpreting data (Daten, Auswertung) related to advertising and sales performance.",bewerten|Erfolg,gpt-4.1-mini,final_v4,2026-03-07
BN_0939,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.8,3,Marketing and promotion knowledge is core to understanding and evaluating advertising measures.,Werbe|Werbung,gpt-4.1-mini,final_v4,2026-03-07
BN_0940,SK-DIG-017,Data Entry & Digital Processing,Dateneingabe und digitale Verarbeitung,digital,0.9,1,"The task is primarily about combining data from different systems, which requires strong data entry and digital processing skills to accurately handle and integrate the data.",Daten|verarbeiten|System,gpt-4.1-mini,final_v4,2026-03-07
BN_0940,SK-DIG-002,Data Management & Databases,Datenmanagement und Datenbanken,digital,0.75,2,"Organizing and managing data from various systems is necessary to combine them effectively, making data management a required supporting skill.",Daten,gpt-4.1-mini,final_v4,2026-03-07
BN_0940,SK-COG-014,Information Management,Informationsmanagement,cognitive,0.7,3,Information management is needed to organize and maintain the combined data for further use.,Information|Daten,gpt-4.1-mini,final_v4,2026-03-07
BN_0941,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,"The task explicitly involves planning measures, making planning and organizing central to the task.",planen|Maßnahmen,gpt-4.1-mini,final_v4,2026-03-07
BN_0941,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.8,2,Planning measures for different product groups requires strategic thinking to align with long-term goals and trends.,Maßnahmen|Warengruppen,gpt-4.1-mini,final_v4,2026-03-07
BN_0941,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.75,3,Category managers often need procurement skills to plan measures related to sourcing and purchasing for product groups.,Warengruppen|Beschaffung,gpt-4.1-mini,final_v4,2026-03-07
BN_0942,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.95,1,Developing marketing strategies and actions is central to marketing and promotion skills.,Vermarktungsstrategien|Aktionen|Produkte,gpt-4.1-mini,final_v4,2026-03-07
BN_0942,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.85,2,Strategic thinking is core for developing long-term marketing strategies aligned with goals.,Strategien,gpt-4.1-mini,final_v4,2026-03-07
BN_0942,SK-COG-005,Creative Thinking,Kreatives Denken,cognitive,0.75,3,Creative thinking is required to generate novel marketing strategies and actions.,entwickeln,gpt-4.1-mini,final_v4,2026-03-07
BN_0943,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.95,1,Optimizing purchasing and finding new suppliers is central to procurement and purchasing.,Einkauf|Lieferanten,gpt-4.1-mini,final_v4,2026-03-07
BN_0943,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.8,2,Research is core to finding new suppliers by gathering and evaluating information.,finden,gpt-4.1-mini,final_v4,2026-03-07
BN_0943,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.75,3,Strategic thinking is necessary to align purchasing optimization with long-term goals.,optimieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0944,SK-COG-008,Research & Analysis,Recherche und Analyse,cognitive,0.85,1,Research & Investigation is core to systematically investigating measures for customer acquisition.,untersuchen,gpt-4.1-mini,final_v4,2026-03-07
BN_0944,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.8,2,Marketing & Promotion is core to developing and improving strategies to attract new customers.,Maßnahmen|verbessern,gpt-4.1-mini,final_v4,2026-03-07
BN_0944,SK-OPS-005,Sales & Business Development,Vertrieb und Geschäftsentwicklung,operational,0.75,3,Sales & Business Development is necessary to understand customer acquisition and improve related measures.,Kunden|Gewinnung,gpt-4.1-mini,final_v4,2026-03-07
BN_0945,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,"Planning catering for events is central to event and program management, involving organizing and executing event-related activities.",Catering|Veranstaltungen|planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0945,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.8,2,Planning and organizing are core to structuring tasks and coordinating activities for successful event catering.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0945,SK-COG-012,Resource Management,Ressourcenmanagement,cognitive,0.75,3,"Resource management is necessary to allocate budget, personnel, and materials for catering events.",Kapazität,gpt-4.1-mini,final_v4,2026-03-07
BN_0946,SK-SOC-009,Customer Service,Kundenbetreuung,social,0.9,1,Advising customers on food and drink choices is fundamentally about customer service and meeting their needs.,Kunden|beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_0946,SK-SOC-010,Counseling & Guidance,Beratung und Begleitung,social,0.85,2,Providing professional guidance and advice to customers on their choices requires counseling and guidance skills.,beraten,gpt-4.1-mini,final_v4,2026-03-07
BN_0947,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,"Central skill as the task is about developing and presenting event proposals, directly involving event management.",Veranstaltungen|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_0947,SK-SOC-012,Public Speaking & Presenting,Vorträge und Präsentationen,social,0.85,2,Core skill needed to present proposals clearly and persuasively.,vorstellen|präsentieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0947,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.75,3,Required for planning and organizing the proposals and event execution details.,ausarbeiten|planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0948,SK-COG-016,Working with Numbers,Arbeiten mit Zahlen,cognitive,0.95,1,Calculating material and personnel needs requires working accurately with numbers and calculations.,berechnen,gpt-4.1-mini,final_v4,2026-03-07
BN_0948,SK-OPS-023,Pricing & Cost Estimation,Preiskalkulation und Kostenschätzung,operational,0.9,2,Creating offers involves pricing and cost estimation to determine the value of goods and services.,Angebote,gpt-4.1-mini,final_v4,2026-03-07
BN_0948,SK-COG-012,Resource Management,Ressourcenmanagement,cognitive,0.85,3,Calculating personnel needs requires effective resource management of human and material resources.,Personalbedarf|Material,gpt-4.1-mini,final_v4,2026-03-07
BN_0949,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,"Organizing and carrying out catering is essentially event and program management, involving planning and execution of the catering event.",organisieren|durchführen,gpt-4.1-mini,final_v4,2026-03-07
BN_0949,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,Planning and organizing are core to structuring tasks and coordinating activities to successfully manage catering.,organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0949,SK-TEC-013,Food Preparation,Lebensmittelzubereitung,technical,0.75,3,"Food preparation is a necessary supporting skill to carry out catering, involving preparing and presenting food and beverages.",,gpt-4.1-mini,final_v4,2026-03-07
BN_0950,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.9,1,The task explicitly involves planning and organizing staff deployment.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0950,SK-COG-012,Resource Management,Ressourcenmanagement,cognitive,0.85,2,Planning staff deployment requires effective allocation of human resources.,Personaleinsatz|Personal,gpt-4.1-mini,final_v4,2026-03-07
BN_0950,SK-OPS-002,Operations Management,Betriebsmanagement,operational,0.75,3,Managing daily operations includes directing staff deployment to optimize workflows.,Ablauf,gpt-4.1-mini,final_v4,2026-03-07
BN_0951,SK-OPS-004,Procurement & Purchasing,Beschaffung und Einkauf,operational,0.95,1,"The task explicitly involves Einkauf und Beschaffung, making Procurement & Purchasing central.",Einkauf|Beschaffung,gpt-4.1-mini,final_v4,2026-03-07
BN_0951,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,Planning is essential to organize and coordinate the purchasing process effectively.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0952,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.9,1,"The task is explicitly about monitoring the preparation, making monitoring and surveillance central.",überwachen,gpt-4.1-mini,final_v4,2026-03-07
BN_0953,SK-OPS-003,Supply Chain & Logistics,Lieferkette und Logistik,operational,0.9,1,Ensuring timely and error-free delivery directly involves managing the flow of goods and logistics.,Auslieferung|Waren,gpt-4.1-mini,final_v4,2026-03-07
BN_0953,SK-COG-022,Time Management,Zeitmanagement,cognitive,0.85,2,Meeting deadlines and ensuring timely delivery requires effective time management.,rechtzeitige,gpt-4.1-mini,final_v4,2026-03-07
BN_0953,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.8,3,Error-free delivery demands accuracy and thoroughness in handling goods.,fehlerfreie,gpt-4.1-mini,final_v4,2026-03-07
BN_0954,SK-OPS-012,Event & Program Management,Veranstaltungs- und Programmmanagement,operational,0.9,1,"The task explicitly involves organizing the event process on-site, which is central to event and program management.",Veranstaltungsablauf|organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0954,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,Planning and organizing are core to structuring and coordinating the event process effectively.,organisieren|überwachen,gpt-4.1-mini,final_v4,2026-03-07
BN_0954,SK-OPS-020,Monitoring & Surveillance,Überwachung und Kontrolle,operational,0.8,3,Supervising the event process requires monitoring and control to ensure smooth execution.,überwachen,gpt-4.1-mini,final_v4,2026-03-07
BN_0955,SK-OPS-003,Supply Chain & Logistics,Lieferkette und Logistik,operational,0.9,1,Organizing regular deliveries directly involves managing the flow of goods and logistics.,Belieferung|Lieferkette,gpt-4.1-mini,final_v4,2026-03-07
BN_0955,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,"The task explicitly requires organizing and coordinating deliveries, making planning and organizing core.",organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0955,SK-OPS-021,Inventory & Stock Management,Bestands- und Lagerverwaltung,operational,0.75,3,Managing inventory and stock is necessary to ensure availability for regular deliveries.,Bestand|Lager,gpt-4.1-mini,final_v4,2026-03-07
BN_0956,SK-OPS-006,Marketing & Promotion,Marketing und Werbung,operational,0.9,1,Marketing and advertising measures are central to the task of planning and organizing Werbe- und Marketingmaßnahmen.,Marketing|Werbe,gpt-4.1-mini,final_v4,2026-03-07
BN_0956,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,Planning and organizing are core to structuring and coordinating the advertising and marketing activities.,planen|organisieren,gpt-4.1-mini,final_v4,2026-03-07
BN_0956,SK-OPS-007,Project Management,Projektmanagement,operational,0.75,3,Project management supports the structured execution of marketing campaigns as projects.,planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0957,SK-COG-018,Change Management,Veränderungsmanagement,cognitive,0.95,1,"Central skill as the task is explicitly about helping companies plan and implement changes, directly involving Veränderung and Umsetzung.",Veränderung|Umsetzung,gpt-4.1-mini,final_v4,2026-03-07
BN_0957,SK-COG-003,Planning & Organizing,Planen und Organisieren,cognitive,0.85,2,"Core skill needed to plan and organize the change process effectively, supported by the keyword planen.",planen,gpt-4.1-mini,final_v4,2026-03-07
BN_0957,SK-OPS-007,Project Management,Projektmanagement,operational,0.8,3,Core skill as managing change often involves project management activities like planning and milestones.,Planung,gpt-4.1-mini,final_v4,2026-03-07
BN_0958,SK-COG-018,Change Management,Veränderungsmanagement,cognitive,0.95,1,"The task is fundamentally about accompanying and managing organizational changes in structure, systems, or strategy.",Änderungen|Struktur|Systemen|Strategie|begleiten,gpt-4.1-mini,final_v4,2026-03-07
BN_0958,SK-COG-009,Strategic Thinking,Strategisches Denken,cognitive,0.85,2,Strategic thinking is core to aligning changes with overarching goals and improving processes.,Strategie,gpt-4.1-mini,final_v4,2026-03-07
BN_0958,SK-COG-013,Evaluating Processes & Systems,Prozesse und Systeme bewerten,cognitive,0.75,3,Evaluating processes and systems is necessary to assess improvements and effectiveness during change.,Systemen|Abläufe|bewerten,gpt-4.1-mini,final_v4,2026-03-07
BN_0959,SK-COG-010,Risk Assessment,Risikobewertung,cognitive,0.95,1,Risk assessment is central to evaluating risks associated with restructuring.,Risiken|Risiko|einschätzen,gpt-4.1-mini,final_v4,2026-03-07
BN_0959,SK-OPS-023,Pricing & Cost Estimation,Preiskalkulation und Kostenschätzung,operational,0.85,2,Estimating costs is a core part of assessing restructuring impacts and benefits.,Kosten|Bewertung,gpt-4.1-mini,final_v4,2026-03-07
BN_0959,SK-COG-018,Change Management,Veränderungsmanagement,cognitive,0.75,3,Change management is necessary to understand and guide restructuring processes.,Umstrukturierungen,gpt-4.1-mini,final_v4,2026-03-07
BN_0960,SK-OPS-010,Record Keeping & Documentation,Aktenführung und Dokumentation,operational,0.95,1,Documenting changes made in processes is fundamentally about record keeping and documentation.,festhalten|Dokumentation,gpt-4.1-mini,final_v4,2026-03-07
BN_0960,SK-COG-021,Accuracy & Thoroughness,Sorgfalt und Genauigkeit,cognitive,0.75,2,Accuracy and thoroughness are required to ensure changes are documented correctly and completely.,festhalten,gpt-4.1-mini,final_v4,2026-03-07
BN_0961,SK-COG-004,Decision Making,Entscheidungsfindung,cognitive,0.9,1,"Deciding the order of changes is central to this task, making decision making the primary skill.",festlegen,gpt-4.1-mini,final_v4,2026-03-07
